mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
112	112	333	333	0.0	0	0	Spanner	3/4	3	1	0																
112	112	333	333	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	2391										663		
112	112	1333/4	1333/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	2392										663		
112	112	667/2	667/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	2393										663		
112	112	1335/4	1335/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	2394												
112	112	333	333	0.5	0	0	Chord	3/4	4	1	1/8		1/8	1	2395												
112	112	334	334	0.25	1/4	1/4	Chord	3/4	4	1	1/16		1/16	1	2396										664		
112	112	1337/4	1337/4	0.25	5/16	5/16	Chord	3/4	4	1	1/16		1/16	1	2397										664		
112	112	669/2	669/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	2398										664		
112	112	1339/4	1339/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	2399										664		
112	112	335	335	0.25	1/2	1/2	Chord	3/4	4	1	1/16		1/16	1	2400										664		
112	112	1341/4	1341/4	0.25	9/16	9/16	Chord	3/4	4	1	1/16		1/16	1	2401										664		
112	112	671/2	671/2	0.25	5/8	5/8	Chord	3/4	4	1	1/16		1/16	1	2402										664		
112	112	1343/4	1343/4	0.25	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	2403												
113	113	336	336	0.0	0	0	Dynamic	3/4	1	1	0					p											
113	113	336	336	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	2404										665		
113	113	1345/4	1345/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	2405												
113	113	673/2	673/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	2406										666		
113	113	1347/4	1347/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	2407												
113	113	337	337	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	2408										667		
113	113	1349/4	1349/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	2409										667		
113	113	675/2	675/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	2410										667		
113	113	1351/4	1351/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	2411												
113	113	338	338	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	2412										668		
113	113	1353/4	1353/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	2413												
113	113	677/2	677/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	2414										669		
113	113	1355/4	1355/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	2415												
113	113	336	336	0.0	0	0	StaffText	3/4	2	1	0							espressivo									
113	113	336	336	0.0	0	0	Dynamic	3/4	2	1	0					p											
113	113	336	336	0.0	0	0	Spanner	3/4	2	1	0																111
113	113	336	336	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2416										670		111
113	113	337	337	0.0	1/4	1/4	Spanner	3/4	2	1	0																
113	113	337	337	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2417												
113	113	338	338	0.0	1/2	1/2	Spanner	3/4	2	1	0																112
113	113	338	338	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2418										671		112
113	113	336	336	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	2419												
114	114	339	339	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	2420										672		
114	114	1357/4	1357/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	2421										672		
114	114	679/2	679/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	2422										672		
114	114	1359/4	1359/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	2423												
114	114	340	340	0.0	1/4	1/4	StaffText	3/4	1	1	0							cresc.									
114	114	340	340	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	2424										673		
114	114	1361/4	1361/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	2425												
114	114	681/2	681/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	2426										674		
114	114	1363/4	1363/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	2427												
114	114	341	341	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	2428										675		
114	114	1365/4	1365/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	2429												
114	114	683/2	683/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	2430										676		
114	114	1367/4	1367/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	2431												
114	114	339	339	0.0	0	0	Spanner	3/4	2	1	0																
114	114	339	339	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2432												
114	114	340	340	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf											
114	114	340	340	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	2433												
114	114	340	340	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf											
114	114	340	340	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	2434												
114	114	339	339	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	2435												
115	115	342	342	0.0	0	0	Spanner	3/4	1	1	0																113
115	115	342	342	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	2436										677		113
115	115	1369/4	1369/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	2437												113
115	115	685/2	685/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	2438										678		113
115	115	1371/4	1371/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	2439												113
115	115	343	343	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	2440										679		113
115	115	1373/4	1373/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	2441												113
115	115	687/2	687/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	2442										680		113
115	115	1375/4	1375/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	2443												113
115	115	344	344	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	2444										681		113
115	115	1377/4	1377/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	2445												113
115	115	689/2	689/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	2446										682		113
115	115	1379/4	1379/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	2447												113
115	115	342	342	0.0	0	0	Spanner	3/4	2	1	0																114
115	115	342	342	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	2448										683		114
115	115	685/2	685/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	2449												114
115	115	343	343	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	2450										684		114
115	115	687/2	687/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	2451										684		114
115	115	344	344	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2452										684		114
115	115	689/2	689/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	2453												114
115	115	342	342	0.0	0	0	Spanner	3/4	3	1	0																115
115	115	342	342	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	2454										685		115
115	115	685/2	685/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	2455										685		115
115	115	343	343	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	2456										685		115
115	115	687/2	687/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	2457												115
115	115	344	344	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	2458										686		115
115	115	689/2	689/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	2459												115
115	115	342	342	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2460										687		
115	115	343	343	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	2461												
115	115	344	344	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	2462												
116	116	345	345	0.0	0	0	Dynamic	3/4	1	1	0					f											
116	116	345	345	0.0	0	0	Spanner	3/4	1	1	0																
116	116	345	345	0.0	0	0	Spanner	3/4	1	1	0																116
116	116	345	345	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	2463										688		116
116	116	346	346	0.0	1/4	1/4	Spanner	3/4	1	1	0																
116	116	346	346	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2464												
116	116	347	347	0.0	1/2	1/2	StaffText	3/4	1	1	0							espress.									
116	116	347	347	0.0	1/2	1/2	Spanner	3/4	1	1	0																117
116	116	347	347	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2465										689		117
116	116	345	345	0.0	0	0	Dynamic	3/4	2	1	0					f											
116	116	345	345	0.0	0	0	Spanner	3/4	2	1	0																
116	116	345	345	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2466										690		
116	116	1381/4	1381/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	2467												
116	116	691/2	691/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	2468										691		
116	116	1383/4	1383/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	2469												
116	116	346	346	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	2470										692		
116	116	1385/4	1385/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	2471										692		
116	116	693/2	693/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2472										692		
116	116	1387/4	1387/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2473												
116	116	347	347	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	2474										693		
116	116	1389/4	1389/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2475												
116	116	695/2	695/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2476										694		
116	116	1391/4	1391/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2477												
116	116	345	345	0.0	0	0	Dynamic	3/4	3	1	0					f											
116	116	345	345	0.0	0	0	Spanner	3/4	3	1	0																
116	116	345	345	0.0	0	0	Spanner	3/4	3	1	0																118
116	116	345	345	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2478										695		118
116	116	346	346	0.0	1/4	1/4	Spanner	3/4	3	1	0																
116	116	346	346	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2479												
116	116	347	347	0.0	1/2	1/2	Spanner	3/4	3	1	0																119
116	116	347	347	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2480										696		119
116	116	345	345	0.0	0	0	Dynamic	3/4	4	1	0					f											
116	116	345	345	0.5	0	0	Chord	3/4	4	1	1/8		1/8	1	2481										697		
116	116	691/2	691/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	2482										697		
116	116	346	346	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2483												
116	116	347	347	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	2484										698		
116	116	695/2	695/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	2485										698		
117	117	348	348	0.0	0	0	Spanner	3/4	1	1	0																
117	117	348	348	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	2486												
117	117	349	349	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf											
117	117	349	349	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	2487												
117	117	701/2	701/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2488												
117	117	348	348	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2489										699		
117	117	1393/4	1393/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	2490										699		
117	117	697/2	697/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	2491										699		
117	117	1395/4	1395/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	2492												
117	117	349	349	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf											
117	117	349	349	0.0	1/4	1/4	Spanner	3/4	2	1	0																120
117	117	349	349	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	2493										700		120
117	117	1397/4	1397/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	2494												120
117	117	699/2	699/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2495										701		120
117	117	1399/4	1399/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2496												120
117	117	350	350	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	2497										702		120
117	117	1401/4	1401/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2498												120
117	117	701/2	701/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2499										703		120
117	117	1403/4	1403/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2500												120
117	117	348	348	0.0	0	0	Spanner	3/4	3	1	0																
117	117	348	348	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2501												
117	117	349	349	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf											
117	117	349	349	1.5	1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	2502												
117	117	701/2	701/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	2503												
117	117	348	348	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2504												
117	117	349	349	0.0	1/4	1/4	Dynamic	3/4	4	1	0					sf											
117	117	349	349	1.5	1/4	1/4	Chord	3/4	4	1	3/8		1/4	3/2	2505												
117	117	701/2	701/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	2506												
118	118	351	351	0.0	0	0	StaffText	3/4	1	1	0							dim.									
118	118	351	351	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	2507										704		
118	118	703/2	703/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2508												
118	118	352	352	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2509										705		
118	118	705/2	705/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2510										705		
118	118	353	353	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2511										705		
118	118	707/2	707/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2512												
118	118	351	351	0.0	0	0	StaffText	3/4	2	1	0							dim.									
118	118	351	351	0.0	0	0	Spanner	3/4	2	1	0																
118	118	351	351	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2513										706		
118	118	1405/4	1405/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	2514												
118	118	703/2	703/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	2515										707		
118	118	1407/4	1407/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	2516												
118	118	352	352	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	2517										708		
118	118	1409/4	1409/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	2518												
118	118	705/2	705/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2519										709		
118	118	1411/4	1411/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2520												
118	118	353	353	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	2521										710		
118	118	1413/4	1413/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2522												
118	118	707/2	707/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2523										711		
118	118	1415/4	1415/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2524												
118	118	351	351	0.0	0	0	StaffText	3/4	3	1	0							dim.									
118	118	351	351	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2525										712		
118	118	352	352	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2526												
118	118	351	351	0.0	0	0	StaffText	3/4	4	1	0							dim.									
118	118	351	351	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2527										713		
118	118	352	352	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2528												
118	118	353	353	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2529												
119	119	354	354	0.0	0	0	Dynamic	3/4	1	1	0					p											
119	119	354	354	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	2530												
119	119	354	354	0.0	0	0	Dynamic	3/4	2	1	0					p											
119	119	354	354	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2531										714		
119	119	1417/4	1417/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	2532												
119	119	709/2	709/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	2533										715		
119	119	1419/4	1419/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	2534												
119	119	355	355	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	2535										716		
119	119	1421/4	1421/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	2536										716		
119	119	711/2	711/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2537										716		
119	119	1423/4	1423/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2538												
119	119	356	356	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	2539										717		
119	119	1425/4	1425/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2540												
119	119	713/2	713/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2541										718		
119	119	1427/4	1427/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2542												
119	119	354	354	0.0	0	0	Dynamic	3/4	3	1	0					p											
119	119	354	354	0.0	0	0	Spanner	3/4	3	1	0																121
119	119	354	354	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2543										719		121
119	119	355	355	0.0	1/4	1/4	Spanner	3/4	3	1	0																
119	119	355	355	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2544												
119	119	356	356	0.0	1/2	1/2	Spanner	3/4	3	1	0																122
119	119	356	356	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2545										720		122
119	119	354	354	0.0	0	0	Dynamic	3/4	4	1	0					p											
119	119	354	354	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	2546												
120	120	357	357	0.0	0	0	Spanner	3/4	1	1	0															67	
120	120	357	357	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	2547										721	67	
120	120	715/2	715/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2548											67	
120	120	358	358	0.0	1/4	1/4	Spanner	3/4	1	1	0																
120	120	358	358	0.0	1/4	1/4	Spanner	3/4	1	1	0																123
120	120	358	358	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2549										722		123
120	120	717/2	717/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2550										722		123
120	120	359	359	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2551										722		123
120	120	719/2	719/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2552												123
120	120	357	357	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2553										723		
120	120	1429/4	1429/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	2554										723		
120	120	715/2	715/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	2555										723		
120	120	1431/4	1431/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	2556												
120	120	358	358	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	2557										724		
120	120	1433/4	1433/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	2558												
120	120	717/2	717/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2559										725		
120	120	1435/4	1435/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2560												
120	120	359	359	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	2561										726		
120	120	1437/4	1437/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2562												
120	120	719/2	719/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2563										727		
120	120	1439/4	1439/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2564												
120	120	357	357	0.0	0	0	Spanner	3/4	3	1	0																
120	120	357	357	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2565												
120	120	358	358	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	2566		articAccentBelow										
120	120	357	357	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	2567												
121	121	360	360	0.0	0	0	Spanner	3/4	1	1	0																
121	121	360	360	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	2568												
121	121	360	360	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	2569												
121	121	360	360	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	2570										728		
121	121	1441/4	1441/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	2571												
121	121	721/2	721/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	2572										729		
121	121	1443/4	1443/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	2573												
121	121	361	361	0.25	1/4	1/4	Chord	3/4	3	1	1/16		1/16	1	2574										730		
121	121	1445/4	1445/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	2575										730		
121	121	723/2	723/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	2576										730		
121	121	1447/4	1447/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	2577												
121	121	362	362	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	2578										731		
121	121	1449/4	1449/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	2579												
121	121	725/2	725/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	2580										732		
121	121	1451/4	1451/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	2581												
121	121	360	360	0.5	0	0	Chord	3/4	4	1	1/8		1/8	1	2582										733		
121	121	721/2	721/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	2583										733		
121	121	361	361	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2584												
121	121	362	362	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2585										734		
122	122	363	363	0.0	0	0	Spanner	3/4	1	1	0															68	
122	122	363	363	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	2586										735	68	
122	122	727/2	727/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2587											68	
122	122	364	364	0.0	1/4	1/4	Spanner	3/4	1	1	0																
122	122	364	364	0.0	1/4	1/4	Spanner	3/4	1	1	0																124
122	122	364	364	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2588										736		124
122	122	729/2	729/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2589										736		124
122	122	365	365	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2590										736		124
122	122	731/2	731/2	0.0	5/8	5/8	Spanner	3/4	1	1	0																
122	122	731/2	731/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2591												
122	122	363	363	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2592										737		
122	122	364	364	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2593												
122	122	365	365	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2594										738		
122	122	363	363	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	2595										739		
122	122	1453/4	1453/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	2596										739		
122	122	727/2	727/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	2597										739		
122	122	1455/4	1455/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	2598												
122	122	364	364	0.25	1/4	1/4	Chord	3/4	3	1	1/16		1/16	1	2599										740		
122	122	1457/4	1457/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	2600												
122	122	729/2	729/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	2601										741		
122	122	1459/4	1459/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	2602												
122	122	365	365	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	2603										742		
122	122	1461/4	1461/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	2604												
122	122	731/2	731/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	2605										743		
122	122	1463/4	1463/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	2606												
122	122	363	363	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2607												
122	122	364	364	2.0	1/4	1/4	Chord	3/4	4	1	1/2		1/2	1	2608												
123	123	366	366	0.0	0	0	StaffText	3/4	1	1	0							dim.									
123	123	366	366	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	2609												
123	123	367	367	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2610												
123	123	366	366	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2611												
123	123	366	366	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	2612										744		
123	123	1465/4	1465/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	2613												
123	123	733/2	733/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	2614										745		
123	123	1467/4	1467/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	2615												
123	123	367	367	0.0	1/4	1/4	StaffText	3/4	3	1	0							dim.									
123	123	367	367	0.25	1/4	1/4	Chord	3/4	3	1	1/16		1/16	1	2616										746		
123	123	1469/4	1469/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	2617												
123	123	735/2	735/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	2618										747		
123	123	1471/4	1471/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	2619												
123	123	368	368	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	2620										748		
123	123	1473/4	1473/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	2621												
123	123	737/2	737/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	2622										749		
123	123	1475/4	1475/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	2623												
123	123	366	366	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2624												
124	124	369	369	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	2625												
124	124	370	370	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2626												
124	124	369	369	0.0	0	0	StaffText	3/4	2	1	0							dim.									
124	124	369	369	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2627										750		
