mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
253	253	1515	1515	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	4130									768		
253	253	3033/2	3033/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4131											
253	253	1512	1512	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	4132											
253	253	1515	1515	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	4133											
254	254	1518	1518	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	4134											
254	254	3039/2	3039/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0						p										
254	254	3039/2	3039/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4135											
254	254	1520	1520	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4136											
254	254	3041/2	3041/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4137											
254	254	1521	1521	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4138									769		
254	254	3043/2	3043/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4139									769		
254	254	1522	1522	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4140											
254	254	3045/2	3045/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4141											
254	254	1523	1523	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4142											
254	254	3047/2	3047/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4143											
254	254	3039/2	3039/2	0.0	3/8	3/8	Dynamic	12/8	2	1	0						p										
254	254	3039/2	3039/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4			1/2	3/2	4144											
254	254	3045/2	3045/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4145											
254	254	1518	1518	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	4146											
254	254	3039/2	3039/2	0.0	3/8	3/8	Dynamic	12/8	3	1	0						p										
254	254	3039/2	3039/2	3.0	3/8	3/8	Chord	12/8	3	1	3/4			1/2	3/2	4147											
254	254	3045/2	3045/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4148											
254	254	1518	1518	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4149											
254	254	1521	1521	0.0	3/4	3/4	Dynamic	12/8	4	1	0						p										
254	254	1521	1521	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	4150											
255	255	1524	1524	0.0	0	0	StaffText	12/8	1	1	0								cresc.								
255	255	1524	1524	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4151									770		
255	255	3049/2	3049/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4152									770		
255	255	1525	1525	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4153											
255	255	3051/2	3051/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4154											
255	255	1526	1526	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4155											
255	255	3053/2	3053/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4156											
255	255	1527	1527	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4157									771		
255	255	3055/2	3055/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4158									771		
255	255	1528	1528	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4159											
255	255	3057/2	3057/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4160											
255	255	1529	1529	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4161											
255	255	3059/2	3059/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4162											
255	255	1524	1524	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	4163											
255	255	3051/2	3051/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4			1/2	3/2	4164											
255	255	3057/2	3057/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4165											
255	255	1524	1524	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	4166											
255	255	3051/2	3051/2	3.0	3/8	3/8	Chord	12/8	3	1	3/4			1/2	3/2	4167											
255	255	3057/2	3057/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4168											
255	255	1524	1524	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4169											
255	255	1527	1527	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	4170											
256	256	1530	1530	0.0	0	0	Dynamic	12/8	1	1	0						f										
256	256	1530	1530	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4171									772		
256	256	3061/2	3061/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4172											
256	256	1531	1531	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4173		articStaccatoAbove									
256	256	3063/2	3063/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4174											
256	256	1532	1532	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4175											
256	256	3065/2	3065/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4176											
256	256	1533	1533	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4177									773		
256	256	3067/2	3067/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4178											
256	256	1534	1534	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4179		articStaccatoAbove									
256	256	3069/2	3069/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4180											
256	256	1535	1535	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4181											
256	256	3071/2	3071/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4182											
256	256	1530	1530	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	4183											
256	256	3063/2	3063/2	0.0	3/8	3/8	Dynamic	12/8	2	1	0						f										
256	256	3063/2	3063/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	4184											
256	256	1533	1533	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	4185											
256	256	3069/2	3069/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	4186											
256	256	1530	1530	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	4187											
256	256	3063/2	3063/2	0.0	3/8	3/8	Dynamic	12/8	3	1	0						f										
256	256	3063/2	3063/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4			1/4	1	4188											
256	256	1533	1533	1.0	3/4	3/4	Chord	12/8	3	1	1/4			1/4	1	4189											
256	256	3069/2	3069/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4			1/4	1	4190											
256	256	1530	1530	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4191											
256	256	3063/2	3063/2	0.0	3/8	3/8	Dynamic	12/8	4	1	0						f										
256	256	3063/2	3063/2	1.0	3/8	3/8	Chord	12/8	4	1	1/4			1/4	1	4192											
256	256	1533	1533	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	4193											
256	256	3069/2	3069/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4			1/4	1	4194											
257	257	1536	1536	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4195											
257	257	3073/2	3073/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4196											
257	257	1537	1537	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4197											
257	257	3075/2	3075/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4198											
257	257	1538	1538	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4199											
257	257	3077/2	3077/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4200											
257	257	1539	1539	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4201											
257	257	3079/2	3079/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4202											
257	257	1540	1540	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4203											
257	257	3081/2	3081/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4204											
257	257	1541	1541	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4205											
257	257	3083/2	3083/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4206											
257	257	1536	1536	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	4207											
257	257	3081/2	3081/2	0.0	9/8	9/8	Dynamic	12/8	2	1	0						p										
257	257	3081/2	3081/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4208									774		
257	257	1536	1536	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	4209											
257	257	3081/2	3081/2	0.0	9/8	9/8	Dynamic	12/8	3	1	0						p										
257	257	3081/2	3081/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4210									775		
257	257	1536	1536	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4211											
257	257	3081/2	3081/2	0.0	9/8	9/8	Dynamic	12/8	4	1	0						p										
257	257	3081/2	3081/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	4212									776		
258	258	1542	1542	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	4213											
258	258	3087/2	3087/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0						p										
258	258	3087/2	3087/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4214											
258	258	1544	1544	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4215											
258	258	3089/2	3089/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4216											
258	258	1545	1545	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4217									777		
258	258	3091/2	3091/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4218									777		
258	258	1546	1546	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4219											
258	258	3093/2	3093/2	0.0	9/8	9/8	StaffText	12/8	1	1	0								cresc.								
258	258	3093/2	3093/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4220											
258	258	1547	1547	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4221											
258	258	3095/2	3095/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4222											
258	258	1542	1542	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	4223											
258	258	3087/2	3087/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4			1/2	3/2	4224											
258	258	3093/2	3093/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4225											
258	258	1542	1542	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	4226											
258	258	3087/2	3087/2	3.0	3/8	3/8	Chord	12/8	3	1	3/4			1/2	3/2	4227											
258	258	3093/2	3093/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4228											
258	258	1542	1542	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4229											
258	258	1545	1545	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	4230											
259	259	1548	1548	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4231									778		
259	259	3097/2	3097/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4232									778		
259	259	1549	1549	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4233											
259	259	3099/2	3099/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4234											
259	259	1550	1550	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4235											
259	259	3101/2	3101/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4236											
259	259	1551	1551	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4237									779		
259	259	3103/2	3103/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4238									779		
259	259	1552	1552	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4239											
259	259	3105/2	3105/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4240											
259	259	1553	1553	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4241											
259	259	3107/2	3107/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4242											
259	259	1548	1548	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	4243											
259	259	3099/2	3099/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4			1/2	3/2	4244											
259	259	3105/2	3105/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4245											
259	259	1548	1548	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	4246											
259	259	3099/2	3099/2	3.0	3/8	3/8	Chord	12/8	3	1	3/4			1/2	3/2	4247											
259	259	3105/2	3105/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4248											
259	259	1548	1548	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4249											
259	259	1551	1551	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	4250											
260	260	1554	1554	0.0	0	0	Dynamic	12/8	1	1	0						f										
260	260	1554	1554	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4251									780		
260	260	3109/2	3109/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4252											
260	260	1555	1555	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4253		articStaccatoAbove									
260	260	3111/2	3111/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4254											
260	260	1556	1556	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4255											
260	260	3113/2	3113/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4256											
260	260	1557	1557	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4257									781		
260	260	3115/2	3115/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4258											
260	260	1558	1558	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4259		articStaccatoAbove									
260	260	3117/2	3117/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4260											
260	260	1559	1559	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4261											
260	260	3119/2	3119/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4262											
260	260	1554	1554	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	4263											
260	260	3111/2	3111/2	0.0	3/8	3/8	Dynamic	12/8	2	1	0						f										
260	260	3111/2	3111/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	4264											
260	260	1557	1557	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	4265											
260	260	3117/2	3117/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4			1/4	1	4266											
260	260	1554	1554	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	4267											
260	260	3111/2	3111/2	0.0	3/8	3/8	Dynamic	12/8	3	1	0						f										
260	260	3111/2	3111/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4			1/4	1	4268											
260	260	1557	1557	1.0	3/4	3/4	Chord	12/8	3	1	1/4			1/4	1	4269											
260	260	3117/2	3117/2	1.0	9/8	9/8	Chord	12/8	3	1	1/4			1/4	1	4270											
260	260	1554	1554	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4271											
260	260	3111/2	3111/2	0.0	3/8	3/8	Dynamic	12/8	4	1	0						f										
260	260	3111/2	3111/2	1.0	3/8	3/8	Chord	12/8	4	1	1/4			1/4	1	4272											
260	260	1557	1557	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	4273											
260	260	3117/2	3117/2	1.0	9/8	9/8	Chord	12/8	4	1	1/4			1/4	1	4274											
261	261	1560	1560	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4275											
261	261	3121/2	3121/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4276											
261	261	1561	1561	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4277											
261	261	3123/2	3123/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4278											
261	261	1562	1562	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4279											
261	261	3125/2	3125/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4280											
261	261	1563	1563	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4281											
261	261	3127/2	3127/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4282											
261	261	1564	1564	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4283											
261	261	3129/2	3129/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4284											
261	261	1565	1565	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4285											
261	261	3131/2	3131/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4286											
261	261	1560	1560	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	4287											
261	261	3129/2	3129/2	0.0	9/8	9/8	Dynamic	12/8	2	1	0						p										
261	261	3129/2	3129/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4288									782		
261	261	1560	1560	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	4289											
261	261	3129/2	3129/2	0.0	9/8	9/8	Dynamic	12/8	3	1	0						p										
261	261	3129/2	3129/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4290									783		
261	261	1560	1560	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4291											
261	261	3129/2	3129/2	0.0	9/8	9/8	Dynamic	12/8	4	1	0						p										
261	261	3129/2	3129/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	4292									784		
262	262	1566	1566	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	4293											
262	262	3135/2	3135/2	0.0	3/8	3/8	Dynamic	12/8	1	1	0						f										
262	262	3135/2	3135/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4294											
262	262	1568	1568	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4295											
262	262	3137/2	3137/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4296											
262	262	1569	1569	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4297									785		
262	262	3139/2	3139/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4298									785		
262	262	1570	1570	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4299											
262	262	3141/2	3141/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4300											
262	262	1571	1571	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4301											
262	262	3143/2	3143/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4302											
262	262	1566	1566	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	4303											
262	262	3135/2	3135/2	0.0	3/8	3/8	Dynamic	12/8	2	1	0						f										
262	262	3135/2	3135/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4			1/2	3/2	4304									786		
262	262	3141/2	3141/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4305											
262	262	1566	1566	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	4306											
262	262	3135/2	3135/2	0.0	3/8	3/8	Dynamic	12/8	3	1	0						f										
262	262	3135/2	3135/2	3.0	3/8	3/8	Chord	12/8	3	1	3/4			1/2	3/2	4307		articAccentAbove							787		
262	262	3141/2	3141/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4308											
262	262	1566	1566	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	4309											
263	263	1572	1572	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4310									788		
263	263	3145/2	3145/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4311									788		
263	263	1573	1573	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4312											
263	263	3147/2	3147/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4313											
263	263	1574	1574	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4314											
263	263	3149/2	3149/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4315											
263	263	1575	1575	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4316									789		
263	263	3151/2	3151/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4317									789		
263	263	1576	1576	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4318											
263	263	3153/2	3153/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4319											
263	263	1577	1577	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4320											
263	263	3155/2	3155/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4321											
263	263	1572	1572	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	4322									790		
263	263	1575	1575	3.0	3/4	3/4	Chord	12/8	2	1	3/4			1/2	3/2	4323											
263	263	1572	1572	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	4324									791		
263	263	1575	1575	3.0	3/4	3/4	Chord	12/8	3	1	3/4			1/2	3/2	4325											
263	263	3147/2	3147/2	0.0	3/8	3/8	Dynamic	12/8	4	1	0						f										
263	263	3147/2	3147/2	3.0	3/8	3/8	Chord	12/8	4	1	3/4			1/2	3/2	4326									792		
263	263	3153/2	3153/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	4327											
264	264	1578	1578	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	4328											
264	264	3159/2	3159/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4329											
264	264	1580	1580	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4330											
264	264	3161/2	3161/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4331											
264	264	1581	1581	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4332									793		
264	264	3163/2	3163/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4333									793		
264	264	1582	1582	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4334											
264	264	3165/2	3165/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4335											
264	264	1583	1583	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4336											
264	264	3167/2	3167/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4337											
264	264	3159/2	3159/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8			1/4	3/2	4338									794		
264	264	1581	1581	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	4339											
264	264	3165/2	3165/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4340											
264	264	3159/2	3159/2	1.5	3/8	3/8	Chord	12/8	3	1	3/8			1/4	3/2	4341									795		
264	264	1581	1581	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	4342											
264	264	3165/2	3165/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4343											
264	264	1578	1578	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	4344									796		
264	264	1581	1581	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	4345											
265	265	1584	1584	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4346									797		
265	265	3169/2	3169/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4347									797		
265	265	1585	1585	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4348											
265	265	3171/2	3171/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4349											
265	265	1586	1586	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4350											
265	265	3173/2	3173/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4351											
265	265	1587	1587	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4352									798		
265	265	3175/2	3175/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4353									798		
265	265	1588	1588	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4354											
265	265	3177/2	3177/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4355											
265	265	1589	1589	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4356											
265	265	3179/2	3179/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4357											
265	265	1584	1584	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	4358									799		
265	265	1587	1587	3.0	3/4	3/4	Chord	12/8	2	1	3/4			1/2	3/2	4359											
265	265	1584	1584	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	4360									800		
265	265	3171/2	3171/2	3.0	3/8	3/8	Chord	12/8	3	1	3/4			1/2	3/2	4361											
265	265	3177/2	3177/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	4362											
265	265	3171/2	3171/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8			1/4	3/2	4363									801		
265	265	1587	1587	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	4364											
265	265	3177/2	3177/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	4365											
266	266	1590	1590	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	4366									802		
266	266	3181/2	3181/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	4367									802		
266	266	1591	1591	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	4368											
266	266	3183/2	3183/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	4369									803		
266	266	1592	1592	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	4370									803		
266	266	3185/2	3185/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	4371											
266	266	1593	1593	0.0	3/4	3/4	StaffText	12/8	1	1	0								cresc.								
266	266	1593	1593	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	4372									804		
266	266	3187/2	3187/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	4373									804		
266	266	1594	1594	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	4374											
266	266	3189/2	3189/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	4375									805		
266	266	1595	1595	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	4376									805		
266	266	3191/2	3191/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	4377											
266	266	3183/2	3183/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8			1/4	3/2	4378									806		
266	266	1593	1593	0.0	3/4	3/4	StaffText	12/8	2	1	0								cresc.						806		
266	266	1593	1593	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	4379									806		
266	266	3189/2	3189/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	4380									806		
266	266	1590	1590	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	4381											
