mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	crescendo_line	decrescendo_hairpin
343	341	5459/4	5459/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	6186												
343	341	1361	1361	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	6187												
343	341	1364	1364	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	6188												
344	342	1365	1365	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	6189									816			
344	342	5461/4	5461/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	6190									816			
344	342	2731/2	2731/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	6191									816			
344	342	5463/4	5463/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	6192												
344	342	1366	1366	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	6193									817			
344	342	5465/4	5465/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	6194									817			
344	342	2733/2	2733/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	6195									817			
344	342	5467/4	5467/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	6196												
344	342	1367	1367	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	6197									818			
344	342	5469/4	5469/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	6198									818			
344	342	2735/2	2735/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	6199									818			
344	342	5471/4	5471/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	6200												
344	342	1368	1368	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	6201									819			
344	342	5473/4	5473/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	6202									819			
344	342	2737/2	2737/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	6203									819			
344	342	5475/4	5475/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	6204												
344	342	1365	1365	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	6205		articStaccatoBelow										
344	342	2731/2	2731/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	6206		articStaccatoBelow										
344	342	1366	1366	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	6207		articStaccatoBelow										
344	342	2733/2	2733/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	6208		articStaccatoBelow										
344	342	1367	1367	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	6209		articStaccatoAbove										
344	342	2735/2	2735/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	6210		articStaccatoAbove										
344	342	1368	1368	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	6211		articStaccatoAbove										
344	342	2737/2	2737/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	6212		articStaccatoAbove										
344	342	1365	1365	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	6213		articStaccatoBelow										
344	342	2731/2	2731/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	6214		articStaccatoBelow										
344	342	1366	1366	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	6215		articStaccatoBelow										
344	342	2733/2	2733/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	6216		articStaccatoBelow										
344	342	1367	1367	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	6217		articStaccatoAbove										
344	342	2735/2	2735/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	6218		articStaccatoAbove										
344	342	1368	1368	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	6219		articStaccatoAbove										
344	342	2737/2	2737/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	6220		articStaccatoAbove										
344	342	1365	1365	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	6221		articStaccatoAbove										
344	342	2731/2	2731/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	6222		articStaccatoAbove										
344	342	1366	1366	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	6223		articStaccatoAbove										
344	342	2733/2	2733/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	6224		articStaccatoAbove										
344	342	1367	1367	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	6225		articStaccatoAbove										
344	342	2735/2	2735/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	6226		articStaccatoAbove										
344	342	1368	1368	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	6227		articStaccatoAbove										
344	342	2737/2	2737/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	6228		articStaccatoAbove										
345	343	1369	1369	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	6229		articStaccatoBelow										
345	343	2739/2	2739/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	6230		articStaccatoBelow										
345	343	1370	1370	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	6231		articStaccatoBelow										
345	343	2741/2	2741/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	6232		articStaccatoBelow										
345	343	1371	1371	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	6233		articStaccatoAbove										
345	343	2743/2	2743/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	6234		articStaccatoAbove										
345	343	1372	1372	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	6235		articStaccatoAbove										
345	343	2745/2	2745/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	6236		articStaccatoAbove										
345	343	1369	1369	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	6237									820			
345	343	5477/4	5477/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	6238									820			
345	343	2739/2	2739/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	6239									820			
345	343	5479/4	5479/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	6240												
345	343	1370	1370	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	6241									821			
345	343	5481/4	5481/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	6242									821			
345	343	2741/2	2741/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	6243									821			
345	343	5483/4	5483/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	6244												
345	343	1371	1371	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	6245									822			
345	343	5485/4	5485/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	6246									822			
345	343	2743/2	2743/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	6247									822			
345	343	5487/4	5487/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	6248												
345	343	1372	1372	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	6249									823			
345	343	5489/4	5489/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	6250									823			
345	343	2745/2	2745/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	6251									823			
345	343	5491/4	5491/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	6252												
345	343	1369	1369	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	6253									824			
345	343	5477/4	5477/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	6254									824			
345	343	2739/2	2739/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	6255									824			
345	343	5479/4	5479/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	6256												
345	343	1370	1370	0.25	1/4	1/4	Chord	4/4	3	1	1/16			1/16	1	6257									825			
345	343	5481/4	5481/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16			1/16	1	6258									825			
345	343	2741/2	2741/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16			1/16	1	6259									825			
345	343	5483/4	5483/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16			1/16	1	6260												
345	343	1371	1371	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	6261									826			
345	343	5485/4	5485/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	6262									826			
345	343	2743/2	2743/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	6263									826			
345	343	5487/4	5487/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	6264												
345	343	1372	1372	0.25	3/4	3/4	Chord	4/4	3	1	1/16			1/16	1	6265									827			
345	343	5489/4	5489/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16			1/16	1	6266									827			
345	343	2745/2	2745/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16			1/16	1	6267									827			
345	343	5491/4	5491/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	6268												
345	343	1369	1369	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	6269												
345	343	1372	1372	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	6270												
346	344	1373	1373	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	6271									828			
346	344	5493/4	5493/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	6272									828			
346	344	2747/2	2747/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	6273									828			
346	344	5495/4	5495/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	6274												
346	344	1374	1374	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	6275									829			
346	344	5497/4	5497/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	6276									829			
346	344	2749/2	2749/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	6277									829			
346	344	5499/4	5499/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	6278												
346	344	1375	1375	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	6279									830			
346	344	5501/4	5501/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	6280									830			
346	344	2751/2	2751/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	6281									830			
346	344	5503/4	5503/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	6282												
346	344	1376	1376	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	6283									831			
346	344	5505/4	5505/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	6284									831			
346	344	2753/2	2753/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	6285									831			
346	344	5507/4	5507/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	6286												
346	344	1373	1373	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	6287												
346	344	1373	1373	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	6288												
346	344	1373	1373	0.0	0	0	Dynamic	4/4	4	1	0						ff											
346	344	1373	1373	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	6289		articStaccatoBelow										
346	344	2747/2	2747/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	6290		articStaccatoBelow										
346	344	1374	1374	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	6291		articStaccatoBelow										
346	344	2749/2	2749/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	6292		articStaccatoBelow										
346	344	1375	1375	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	6293		articStaccatoAbove										
346	344	2751/2	2751/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	6294		articStaccatoAbove										
346	344	1376	1376	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	6295		articStaccatoAbove										
346	344	2753/2	2753/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	6296		articStaccatoAbove										
347	345	1377	1377	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	6297		articStaccatoBelow										
347	345	2755/2	2755/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	6298		articStaccatoBelow										
347	345	1378	1378	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	6299		articStaccatoBelow										
347	345	2757/2	2757/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	6300		articStaccatoBelow										
347	345	1379	1379	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	6301		articStaccatoAbove										
347	345	2759/2	2759/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	6302		articStaccatoAbove										
347	345	1380	1380	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	6303		articStaccatoAbove										
347	345	2761/2	2761/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	6304		articStaccatoAbove										
347	345	1377	1377	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	6305									832			
347	345	5509/4	5509/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	6306									832			
347	345	2755/2	2755/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	6307									832			
347	345	5511/4	5511/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	6308												
347	345	1378	1378	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	6309									833			
347	345	5513/4	5513/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	6310									833			
347	345	2757/2	2757/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	6311									833			
347	345	5515/4	5515/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	6312												
347	345	1379	1379	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	6313									834			
347	345	5517/4	5517/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	6314									834			
347	345	2759/2	2759/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	6315									834			
347	345	5519/4	5519/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	6316												
347	345	1380	1380	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	6317									835			
347	345	5521/4	5521/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	6318									835			
347	345	2761/2	2761/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	6319									835			
347	345	5523/4	5523/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	6320												
347	345	1377	1377	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	6321												
347	345	1378	1378	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	6322		articStaccatoAbove										
347	345	2757/2	2757/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	6323		articStaccatoAbove										
347	345	1379	1379	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	6324		articStaccatoAbove										
347	345	2759/2	2759/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	6325		articStaccatoAbove										
347	345	1380	1380	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	6326		articStaccatoAbove										
347	345	2761/2	2761/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	6327		articStaccatoAbove										
347	345	1377	1377	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	6328												
347	345	1378	1378	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	6329		articStaccatoBelow										
347	345	2757/2	2757/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	6330		articStaccatoBelow										
347	345	1379	1379	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	6331		articStaccatoAbove										
347	345	2759/2	2759/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	6332		articStaccatoAbove										
347	345	1380	1380	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	6333		articStaccatoAbove										
347	345	2761/2	2761/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	6334		articStaccatoAbove										
348	346	1381	1381	0.0	0	0	Dynamic	4/4	1	1	0						sf											
348	346	1381	1381	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	6335									836			
348	346	5525/4	5525/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	6336									836			
348	346	2763/2	2763/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	6337									836			
348	346	5527/4	5527/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	6338									836			
348	346	1382	1382	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	6339												
348	346	1383	1383	0.0	1/2	1/2	Dynamic	4/4	1	1	0						sf											
348	346	1383	1383	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	6340									837			
348	346	5533/4	5533/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	6341									837			
348	346	2767/2	2767/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	6342									837			
348	346	5535/4	5535/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	6343									837			
348	346	1384	1384	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	6344												
348	346	1381	1381	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	6345												
348	346	1382	1382	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	6346									838			
348	346	5529/4	5529/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	6347									838			
348	346	2765/2	2765/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	6348									838			
348	346	5531/4	5531/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	6349									838			
348	346	1383	1383	0.0	1/2	1/2	Dynamic	4/4	2	1	0						sf											
348	346	1383	1383	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	6350												
348	346	1384	1384	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	6351									839			
348	346	5537/4	5537/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	6352									839			
348	346	2769/2	2769/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	6353									839			
348	346	5539/4	5539/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	6354									839			
348	346	1381	1381	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	6355												
348	346	1383	1383	0.0	1/2	1/2	Dynamic	4/4	3	1	0						sf											
348	346	1383	1383	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	6356									840			
348	346	5533/4	5533/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	6357									840			
348	346	2767/2	2767/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	6358									840			
348	346	5535/4	5535/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	6359									840			
348	346	1384	1384	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	6360												
348	346	1381	1381	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	6361												
348	346	1382	1382	0.25	1/4	1/4	Chord	4/4	4	1	1/16			1/16	1	6362									841			
348	346	5529/4	5529/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16			1/16	1	6363									841			
348	346	2765/2	2765/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16			1/16	1	6364									841			
348	346	5531/4	5531/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	6365									841			
348	346	1383	1383	0.0	1/2	1/2	Dynamic	4/4	4	1	0						sf											
348	346	1383	1383	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	6366												
348	346	1384	1384	0.25	3/4	3/4	Chord	4/4	4	1	1/16			1/16	1	6367									842			
348	346	5537/4	5537/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16			1/16	1	6368									842			
348	346	2769/2	2769/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16			1/16	1	6369									842			
348	346	5539/4	5539/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	6370									842			
349	347	1385	1385	0.0	0	0	Dynamic	4/4	1	1	0						sf											
349	347	1385	1385	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	6371									843			
349	347	5541/4	5541/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	6372									843			
349	347	2771/2	2771/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	6373									843			
349	347	5543/4	5543/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	6374									843			
349	347	1386	1386	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	6375												
349	347	1387	1387	0.0	1/2	1/2	Dynamic	4/4	1	1	0						sf											
349	347	1387	1387	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	6376									844			
349	347	5549/4	5549/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	6377									844			
349	347	2775/2	2775/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	6378									844			
349	347	5551/4	5551/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	6379									844			
349	347	1388	1388	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	6380												
349	347	1385	1385	0.0	0	0	Dynamic	4/4	2	1	0						sf											
349	347	1385	1385	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	6381												
349	347	1386	1386	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	6382									845			
349	347	5545/4	5545/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	6383									845			
349	347	2773/2	2773/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	6384									845			
349	347	5547/4	5547/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	6385									845			
349	347	1387	1387	0.0	1/2	1/2	Dynamic	4/4	2	1	0						sf											
349	347	1387	1387	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	6386												
349	347	1388	1388	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	6387												
349	347	5553/4	5553/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	6388												
349	347	2777/2	2777/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	6389												
349	347	5555/4	5555/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	6390												
349	347	1385	1385	0.0	0	0	Dynamic	4/4	3	1	0						sf											
349	347	1385	1385	0.25	0	0	Chord	4/4	3	1	1/16			1/16	1	6391									846			
349	347	5541/4	5541/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16			1/16	1	6392									846			
349	347	2771/2	2771/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16			1/16	1	6393									846			
349	347	5543/4	5543/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16			1/16	1	6394									846			
349	347	1386	1386	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	6395												
349	347	1387	1387	0.0	1/2	1/2	Dynamic	4/4	3	1	0						sf											
349	347	1387	1387	0.25	1/2	1/2	Chord	4/4	3	1	1/16			1/16	1	6396									847			
349	347	5549/4	5549/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16			1/16	1	6397									847			
349	347	2775/2	2775/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16			1/16	1	6398									847			
349	347	5551/4	5551/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16			1/16	1	6399									847			
349	347	1388	1388	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	6400												
349	347	1385	1385	0.0	0	0	Dynamic	4/4	4	1	0						sf											
349	347	1385	1385	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	6401												
349	347	1386	1386	0.25	1/4	1/4	Chord	4/4	4	1	1/16			1/16	1	6402									848			
349	347	5545/4	5545/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16			1/16	1	6403									848			
349	347	2773/2	2773/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16			1/16	1	6404									848			
349	347	5547/4	5547/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16			1/16	1	6405									848			
349	347	1387	1387	0.0	1/2	1/2	Dynamic	4/4	4	1	0						sf											
349	347	1387	1387	0.5	1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	6406												
349	347	1388	1388	0.25	3/4	3/4	Chord	4/4	4	1	1/16			1/16	1	6407									849			
349	347	5553/4	5553/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16			1/16	1	6408									849			
349	347	2777/2	2777/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16			1/16	1	6409									849			
349	347	5555/4	5555/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	6410												
350	348	1389	1389	0.0	0	0	Dynamic	4/4	1	1	0						ff											
350	348	1389	1389	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	6411												
350	348	5559/4	5559/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	6412												
350	348	1390	1390	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	6413												
350	348	5561/4	5561/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	6414												
350	348	2781/2	2781/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	6415												
350	348	5563/4	5563/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	6416												
350	348	1391	1391	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	6417												
350	348	5565/4	5565/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	6418												
350	348	2783/2	2783/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	6419												
350	348	5567/4	5567/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	6420												
350	348	1392	1392	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	6421												
350	348	5569/4	5569/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	6422												
350	348	2785/2	2785/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	6423												
350	348	5571/4	5571/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	6424												
350	348	1389	1389	0.0	0	0	Dynamic	4/4	2	1	0						sf											
350	348	1389	1389	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	6425												
350	348	1391	1391	0.0	1/2	1/2	Dynamic	4/4	2	1	0						sf											
350	348	1391	1391	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	6426												
350	348	1389	1389	0.0	0	0	Dynamic	4/4	3	1	0						sf											
350	348	1389	1389	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	6427												
350	348	1391	1391	0.0	1/2	1/2	Dynamic	4/4	3	1	0						sf											
350	348	1391	1391	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	6428												
350	348	1389	1389	0.0	0	0	Dynamic	4/4	4	1	0						sf											
350	348	1389	1389	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	6429												
